"Brocoli", 347.20, 468
"Morron", 2940.24, 564
"Esparrago", 674.31, 170
"Berenjena", 57.63, 540
"Lima", 1425.76, 230
"Coliflor", 25.45, 410
"Rabanito", 212.57, 339
"Tomate", 726.00, 747
"Calabaza", 14.83, 920
"Frutilla", 293.44, 327
"Cereza", 1023.02, 180
"Sandia", 59.62, 999
"Frutilla", 295.77, 306
"Limon", 327.83, 728
"Morron", 3027.30, 516
"Higo", 2450.74, 89
"Zanahoria", 19.75, 570
"Berenjena", 62.16, 624
"Tomate", 737.39, 882
"Kiwi", 449.77, 344
"Papa", 18.24, 1000
"Kinoto", 40.20, 192
"Palta", 473.37, 445
"Frambuesa", 2125.71, 83
"Lima", 1372.78, 172
"Uva", 737.63, 351
"Mandarina", 16.62, 900
"Papa", 17.47, 980
"Higo", 2502.09, 85
"Durazno", 157.55, 848
"Melon", 110.35, 452
"Sandia", 50.03, 828
"Ciruela", 924.86, 1062
"Kiwi", 417.89, 436
"Mandarina", 30.78, 1070
"Pepino", 46.26, 560
"Zuccini", 74.41, 618
"Pomelo", 51.12, 999
"Kiwi", 465.25, 392
"Mandarina", 18.67, 1160
"Berenjena", 64.91, 630
"Higo", 2523.69, 120
"Lima", 1325.26, 170
"Lima", 1044.47, 224
"Pera", 132.01, 920
"Mandarina", 10.97, 850
"Lima", 1053.55, 236
"Palta", 502.25, 470
"Apio", 60.89, 249
"Manzana", 132.58, 1180
"Durazno", 185.41, 712
"Sandia", 72.86, 765
"Tomate", 740.98, 891
"Calabaza", 12.71, 944
"Lima", 1043.39, 160
"Uva", 734.53, 348
"Lima", 1073.92, 232
"Frambuesa", 2040.97, 107
"Pomelo", 39.65, 801
"Repollo", 5.31, 574
"Ajo", 926.15, 81
"Banana", 63.43, 1020
"Alcachofa", 148.84, 291
"Limon", 316.62, 616
"Durazno", 165.98, 896
"Esparrago", 630.71, 228
"Papa", 19.65, 860
"Banana", 66.00, 1060
"Lima", 998.94, 232
"Sandia", 50.66, 1062
"Durazno", 145.50, 752
"Papa", 12.67, 1070
"Choclo", 54.70, 297
"Lima", 1038.13, 186
"Sandia", 69.13, 882
"Caqui", 758.36, 106
"TomCherry", 529.16, 194
"Lima", 1177.21, 172
"Alcachofa", 135.03, 276
"Kiwi", 435.23, 348
"Palta", 1123.48, 440
"Banana", 73.86, 970
"Caqui", 835.25, 99
"Calabaza", 23.25, 696
"Cebolla", 54.24, 656
"Melon", 112.32, 464
"Palta", 473.19, 470
"Durazno", 137.30, 776
"Mandarina", 22.22, 910
"Rabanito", 225.06, 294
"Acelga", 25.71, 909
"Berenjena", 56.70, 660
"Zanahoria", 31.95, 564
"Ajo", 877.02, 91
"Mandarina", 21.54, 1020
"Mandarina", 18.65, 1180
"Cebolla", 66.18, 760
"Pera", 145.20, 1160
"Lima", 1059.41, 218
"Frutilla", 270.61, 327
"Lima", 1025.96, 208
"Kinoto", 30.46, 170
"Champignon", 3569.42, 112
"Mandarina", 19.39, 820
"Coliflor", 24.40, 580
"Melon", 116.38, 440
"Champignon", 3593.59, 84
"Palta", 1138.04, 424
"Uva", 723.93, 303
"TomCherry", 538.33, 240
"Cebolla", 59.78, 792
"Cereza", 1107.42, 222
"Brocoli", 346.07, 364
"Zuccini", 91.55, 702
"Frambuesa", 2045.38, 82
"Kinoto", 34.31, 218
"Durazno", 154.62, 760
"Tomate", 760.72, 927
"Champignon", 3574.69, 107
"Naranja", 13.74, 1100
"Durazno", 260.12, 640
"Berenjena", 56.76, 594
"Manzana", 142.61, 840
"Kinoto", 34.91, 168
"Naranja", 8.59, 960
"Rabanito", 205.17, 345
"Lechuga", 54.23, 882
"Lima", 1372.60, 210
"Acelga", 27.91, 1053
"Pera", 137.94, 900
"Durazno", 180.49, 640
"Alcachofa", 132.74, 243
"Banana", 65.52, 1130
"Tomate", 722.62, 810
"Palta", 487.27, 455
"Morron", 2939.16, 498
"Pera", 159.53, 1140
"Lima", 1097.28, 228
"Naranja", 22.10, 1070
"Lima", 1379.18, 192
"Lechuga", 40.03, 918
"Frambuesa", 2036.34, 114
"Lechuga", 42.30, 783
"Esparrago", 646.13, 172
"Manzana", 140.26, 910
"Naranja", 11.52, 1160
"Esparrago", 596.50, 232
"Melon", 122.44, 332
"Durazno", 269.79, 888
"Cereza", 1037.41, 176
"Pera", 145.79, 1020
"Higo", 2469.49, 101
"Repollo", 3.52, 805
"Calabaza", 19.33, 760
"Naranja", 17.40, 1090
"Kiwi", 404.77, 472
"Naranja", 11.54, 1130
"Higo", 2510.12, 116
"Naranja", 19.51, 900
"Caqui", 810.20, 86
"Tomate", 746.56, 954
"Sandia", 62.91, 729
"Melon", 117.00, 440
"Apio", 56.41, 324
"Ciruela", 972.26, 963
"Durazno", 161.33, 648
"Pomelo", 54.21, 900
"Morron", 2953.96, 678
"Limon", 296.29, 679
"Morron", 2923.87, 690
"Uva", 681.08, 267
"Pera", 140.42, 820
"Lima", 1322.55, 178
"Naranja", 10.72, 920
"Morron", 2907.96, 498
"Kinoto", 29.22, 168
"Coliflor", 40.79, 525
"Lima", 1356.53, 230
"Repollo", 7.34, 595
"Apio", 53.49, 300
"Durazno", 154.84, 808
"Mandarina", 19.02, 1070
"Pepino", 29.01, 600
"Rabanito", 246.12, 303
"Zanahoria", 35.85, 690
"Sandia", 74.94, 846
"Champignon", 3675.18, 100
"Acelga", 19.66, 1080
"Kiwi", 419.46, 328
"Papa", 19.62, 810
"Papa", 12.74, 910
"Batata", 27.47, 950
"TomCherry", 558.79, 212
"Tomate", 726.92, 882
"Lima", 1061.50, 210
"Frambuesa", 2086.07, 104
"Uva", 731.58, 303
"Ajo", 917.68, 90
"Ciruela", 987.80, 801
"Durazno", 296.96, 720
"Ciruela", 933.51, 783
"Acelga", 24.83, 909
"Naranja", 11.59, 810
"Durazno", 283.74, 864
"Kiwi", 420.55, 444
"Mandarina", 15.69, 1120
"Sandia", 56.91, 783
"Durazno", 178.68, 768
"Frutilla", 267.61, 282
"Higo", 2537.36, 115
"Palta", 1118.40, 392
"Caqui", 824.70, 106
"Melon", 103.00, 408
"Durazno", 277.66, 760
"Palta", 484.21, 465
"Frutilla", 321.27, 276
"Alcachofa", 148.08, 297
"Alcachofa", 146.02, 246
"Mandarina", 12.50, 840
"Tomate", 729.08, 972
"Lima", 979.82, 230
"Papa", 17.49, 940
"Palta", 531.15, 420
"Kiwi", 426.23, 444
"Banana", 68.18, 860
"Repollo", 6.33, 812
"Pepino", 35.62, 450
"Naranja", 14.88, 930
"Palta", 1145.06, 360
"Manzana", 128.46, 1020
"Cebolla", 59.94, 680
"Banana", 68.84, 1070
"Apio", 67.20, 249
"Champignon", 3666.84, 101
"Durazno", 156.75, 648
"Durazno", 132.17, 640
"Kinoto", 32.56, 188
"Frambuesa", 1958.29, 87
"Durazno", 263.30, 648
"Palta", 496.30, 590
"Pomelo", 44.03, 918
"Mandarina", 33.15, 930
"Rabanito", 258.14, 360
"Acelga", 12.54, 828
"Mandarina", 22.06, 1000
"Ajo", 908.25, 96
"Choclo", 41.97, 348
"Uva", 694.80, 321
"Melon", 94.60, 368
"Pomelo", 41.27, 720
"Frutilla", 267.10, 291
"Naranja", 16.42, 900
"Choclo", 64.44, 249
"Frambuesa", 2036.76, 84
"Kinoto", 28.95, 214
"Kinoto", 31.67, 204
"Mandarina", 17.76, 960
"Kinoto", 29.01, 196
"Repollo", -0.59, 686
"Palta", 1178.99, 452
"Alcachofa", 169.61, 348
"Lima", 1033.21, 196
"Caqui", 845.11, 117
"Tomate", 760.60, 882
"Champignon", 3652.47, 108
"Zuccini", 97.78, 702
"Champignon", 3623.76, 82
"Lima", 1243.39, 180
"Lima", 1003.34, 192
"Lima", 1043.42, 200
"Manzana", 160.36, 890
"Lima", 1204.77, 172
"Sandia", 57.77, 1026
"Coliflor", 33.89, 475
"Papa", 13.98, 1110
"Cereza", 1005.76, 226
"Frambuesa", 2058.03, 103
"Lima", 1171.47, 240
"Morron", 3030.71, 684
"Mandarina", 17.79, 970
"Zuccini", 72.43, 672
"Pepino", 38.81, 545
"Batata", 20.08, 840
"Ciruela", 967.06, 927
"Zuccini", 100.88, 678
"Pomelo", 48.15, 846
"Naranja", 14.92, 810
"Zanahoria", 34.38, 498
"Repollo", -0.84, 819
"Pera", 135.31, 950
"Zanahoria", 36.79, 642
"Zuccini", 101.85, 708
"Lima", 1079.97, 228
"Brocoli", 376.26, 352
"Pomelo", 50.85, 738
"Lima", 1189.52, 230
"Naranja", 12.53, 1000
"Lechuga", 41.38, 756
"Cebolla", 78.28, 704
"Zanahoria", 42.19, 594
"Lima", 1001.60, 196
"Tomate", 766.32, 981
"TomCherry", 544.36, 208
"Mandarina", 15.58, 1130
"Ciruela", 873.78, 828
"Limon", 369.44, 595
"Mandarina", 11.50, 930
"Lima", 1344.40, 160
"Palta", 1114.09, 408
"Mandarina", 24.05, 1010
"Lechuga", 39.95, 792
"Sandia", 62.01, 945
"Lima", 1051.20, 218
"Lima", 1397.85, 240
"Higo", 2628.64, 104
"TomCherry", 563.84, 162
"Mandarina", 19.94, 1100
"Kinoto", 35.56, 228
"Lima", 969.60, 164
"Lima", 1231.62, 236
"Kiwi", 432.46, 340
"Pomelo", 48.54, 1071
"Pera", 155.86, 960
"Batata", 18.90, 880
"Durazno", 148.31, 784
"Limon", 316.72, 581
"Esparrago", 621.15, 222
"Choclo", 68.99, 261
"Rabanito", 238.97, 261
"Repollo", 2.15, 728
"Frutilla", 299.34, 351
"Papa", 12.83, 1040
"Papa", 14.01, 1130
"Esparrago", 651.40, 188
"Coliflor", 33.49, 500
"Mandarina", 15.32, 930
"Batata", 14.54, 1040
"Morron", 2968.84, 618
"Calabaza", 21.23, 760
"Tomate", 721.56, 1062
"Uva", 692.62, 291
"Papa", 12.27, 1150
"Palta", 490.65, 545
"Kiwi", 448.79, 360
"Lima", 1010.00, 186
"Zuccini", 105.20, 630
"Coliflor", 26.64, 505
"Choclo", 59.17, 240
"Batata", 18.85, 810
"Tomate", 754.09, 1026
"Esparrago", 605.37, 164
"Zuccini", 99.18, 594
"Lima", 1377.85, 162
"Acelga", 20.60, 972
"Frambuesa", 2070.90, 106
"Lima", 1236.81, 194
"Berenjena", 66.44, 708
"Ciruela", 912.59, 846
"Sandia", 58.13, 882
"Sandia", 58.21, 891
"Melon", 93.10, 464
"Berenjena", 46.41, 480
"Mandarina", 12.15, 840
"Lima", 1332.63, 166
"Frambuesa", 2001.53, 88
"Zuccini", 94.89, 660
"Zanahoria", 31.09, 588
"Frutilla", 306.72, 252
"Apio", 57.10, 330
"Limon", 313.78, 707
"Ajo", 939.77, 113
"Rabanito", 215.39, 333
"Mandarina", 10.82, 820
"Esparrago", 631.58, 220
"Batata", 25.39, 1170
"Cebolla", 64.19, 640
"Palta", 1089.29, 388
"Ciruela", 934.63, 1026
"Papa", 16.87, 1120
"Kiwi", 477.61, 336
"Lechuga", 41.41, 810
"Frambuesa", 1995.58, 82
"Palta", 1146.67, 372
"Repollo", 3.07, 665
"Uva", 715.24, 348
"Lechuga", 46.66, 801
"Lechuga", 40.97, 936
"Banana", 60.20, 1200
"Zuccini", 81.34, 606
"Naranja", 12.82, 1070
"Cebolla", 69.36, 720
"Palta", 509.35, 575
"Mandarina", 15.45, 1040
"Palta", 470.94, 525
"Batata", 26.74, 1010
"Frutilla", 301.78, 255
"Choclo", 70.98, 264
"Uva", 726.46, 348
"Kinoto", 41.63, 210
"Champignon", 3604.79, 111
"Papa", 17.26, 880
"Sandia", 58.40, 738
"Kinoto", 36.49, 208
"Pomelo", 60.15, 783
"Alcachofa", 139.99, 303
"Cereza", 985.82, 202
"Tomate", 768.80, 765
"Uva", 717.72, 285
"Alcachofa", 123.21, 348
"Ciruela", 939.96, 972
"Lechuga", 46.06, 936
"Ajo", 910.34, 117
"Lima", 1040.13, 220
"Durazno", 158.76, 736
"Ajo", 951.90, 105
"Calabaza", 20.37, 656
"Naranja", 10.53, 1130
"Apio", 60.24, 351
"TomCherry", 542.69, 160
"TomCherry", 556.09, 214
"Zanahoria", 35.66, 546
"Durazno", 264.27, 648
"Naranja", 11.64, 1060
"Ciruela", 977.51, 1053
"Esparrago", 631.61, 204
"Lima", 1036.74, 162
"Durazno", 157.68, 864
"Choclo", 66.30, 309
"Alcachofa", 127.30, 282
"Mandarina", 15.99, 1110
"Lima", 987.44, 216
"Calabaza", 14.40, 928
"Palta", 1064.01, 472
"Zanahoria", 31.55, 486
"Higo", 2525.58, 85
"Limon", 349.31, 644
"Mandarina", 9.49, 1020
"Repollo", 5.78, 700
"Mandarina", 19.92, 1200
"Mandarina", 15.27, 950
"Champignon", 3717.72, 89
"Kiwi", 434.38, 336
"Melon", 94.08, 352
"Brocoli", 337.99, 380
"Champignon", 3598.97, 81
"Kinoto", 37.30, 198
"Ajo", 922.12, 96
"Kinoto", 35.20, 174
"Brocoli", 349.80, 444
"Batata", 21.50, 960
"Mandarina", 14.24, 900
"Zuccini", 77.49, 624
"Zanahoria", 29.04, 624
"Choclo", 61.67, 258
"Calabaza", 22.99, 656
"Durazno", 148.73, 664
"Esparrago", 587.09, 192
"Batata", 15.56, 1150
"Durazno", 156.32, 752
"Cereza", 1055.14, 196
"Pomelo", 45.23, 954
"Morron", 2910.83, 618
"Pera", 150.71, 1050
"Mandarina", 22.12, 1160
"Manzana", 148.92, 820
"Lima", 1030.78, 232
"Cebolla", 71.47, 664
"Lima", 1218.28, 232
"Batata", 15.26, 940
"Palta", 1155.30, 396
"Morron", 2971.18, 636
"Naranja", 15.90, 1120
"Palta", 518.27, 550
"Kinoto", 32.82, 188
"Lima", 1386.26, 198
"Higo", 2537.33, 104
"Lima", 1200.64, 192
"Rabanito", 258.09, 300
"Pera", 131.13, 870
"Champignon", 3594.53, 88
"Kinoto", 29.11, 224
"Frambuesa", 2074.80, 116
"Pera", 145.76, 800
"Lima", 1376.74, 192
"Repollo", 4.42, 749
"Pera", 131.91, 840
"Banana", 53.42, 1120
"Sandia", 58.40, 954
"Durazno", 129.83, 752
"Pomelo", 40.73, 972
"Lechuga", 45.73, 819
"Alcachofa", 171.13, 315
"Apio", 44.21, 252
"TomCherry", 537.12, 214
"Frambuesa", 2064.56, 103
"Zuccini", 84.83, 702
"Manzana", 125.59, 1020
"Lima", 1193.59, 226
"Manzana", 164.55, 1030
"Repollo", 4.89, 784
"Durazno", 165.64, 864
"Zuccini", 98.92, 594
"Choclo", 64.78, 264
"Choclo", 56.60, 261
"Kiwi", 415.65, 404
"Ciruela", 893.37, 765
"Calabaza", 23.14, 880
"Lima", 1029.56, 188
"Batata", 23.01, 1180
"Pomelo", 54.49, 927
"Palta", 1155.87, 356
"Ciruela", 1008.79, 882
"Choclo", 56.11, 252
"Naranja", 20.92, 1140
"Champignon", 3645.83, 87
"Palta", 1143.65, 408
"Banana", 56.69, 810
"Apio", 56.32, 240
"Lima", 1245.88, 182
"Manzana", 132.96, 1020
"Morron", 2943.21, 540
"Pepino", 34.13, 495
"Durazno", 263.37, 936
"Frambuesa", 2042.36, 114
"Cebolla", 67.46, 952
"Acelga", 18.73, 900
"Cebolla", 77.87, 848
"Manzana", 146.85, 820
"Alcachofa", 149.02, 240
"Zuccini", 78.65, 486
"Frambuesa", 2105.00, 93
"Morron", 2955.97, 708
"Caqui", 855.30, 104
"Uva", 713.44, 285
"Rabanito", 240.98, 336
"TomCherry", 590.73, 222
"Palta", 1160.34, 424
"Banana", 63.39, 1160
"Manzana", 156.87, 1190
"Frutilla", 290.70, 261
"Tomate", 721.51, 738
"Uva", 710.98, 249
"Zuccini", 88.72, 684
"Papa", 20.23, 950
"TomCherry", 531.59, 188
"Kinoto", 26.58, 202
"Pepino", 37.81, 570
"Rabanito", 214.73, 315
"Banana", 42.90, 1020
"Pepino", 43.73, 550
"Repollo", 5.86, 756
"Frambuesa", 2010.82, 89
"Durazno", 272.24, 712
"Zuccini", 78.46, 702
"Zuccini", 93.88, 618
"Pomelo", 49.86, 918
"Palta", 1116.03, 420
"Durazno", 123.87, 824
"Durazno", 152.90, 784
"Coliflor", 29.68, 470
"Cebolla", 84.58, 944
"Coliflor", 31.33, 400
"Cereza", 1084.00, 192
"Esparrago", 617.27, 168
"Higo", 2522.13, 86
"Durazno", 294.77, 792
"Mandarina", 27.33, 1010
"Higo", 2543.80, 101
"Naranja", 17.68, 930
"Manzana", 156.92, 1000
"Lima", 1417.90, 232
"Coliflor", 31.56, 450
"Naranja", 17.85, 820
"Esparrago", 597.60, 198
"Mandarina", 19.80, 1200
"Manzana", 131.00, 1100
"Zanahoria", 30.23, 612
"Zuccini", 95.25, 558
"Lechuga", 37.66, 1008
"Batata", 37.55, 810
"Rabanito", 221.01, 282
"Durazno", 143.62, 696
"Durazno", 140.81, 672
"Pepino", 38.17, 480
"Choclo", 54.25, 333
"Durazno", 144.60, 816
"Batata", 19.13, 1120
"Manzana", 115.61, 900
"Higo", 2480.12, 90
"Lima", 1253.98, 174
"Lima", 1016.01, 170
"Pomelo", 54.84, 810
"Calabaza", 15.76, 904
"Tomate", 712.49, 819
"Palta", 1137.93, 368
"Lima", 1321.10, 232
"Apio", 71.60, 294
"Pepino", 28.36, 580
"Naranja", 18.14, 1190
"Coliflor", 28.16, 520
"Frambuesa", 2057.29, 82
"Manzana", 136.03, 940
"Naranja", 12.91, 930
"Alcachofa", 164.39, 279
"Uva", 690.15, 324
"Alcachofa", 138.67, 342
"Frutilla", 324.01, 267
"Frambuesa", 2068.59, 94
"Alcachofa", 146.98, 294
"Pomelo", 38.08, 828
"Limon", 335.59, 665
"Melon", 110.90, 332
"Uva", 713.76, 270
"Acelga", 27.66, 1062
"Pomelo", 49.48, 720
"Higo", 2459.77, 113
"Cereza", 1078.23, 208
"Choclo", 56.38, 255
"Durazno", 262.31, 744
